,PolicyWasSubscribedOnInternet,NumberOfPoliciesOfPolicyholder,FpVehicleAgeMonths,EasinessToStage,ClaimWihoutIdentifiedThirdParty,ClaimAmount,PolicyHolderAge,NumberOfBodilyInjuries,FirstPartyLiability,Fraud,ClaimInvolvedCovers_MaterialDamages,ClaimInvolvedCovers_ActLiability,ClaimInvolvedCovers_Windscreen,ClaimInvolvedCovers_Accessories,ClaimInvolvedCovers_ThirdParty,ClaimInvolvedCovers_Theft,ClaimInvolvedCovers_ThirdPartyMaterialDamages,ClaimInvolvedCovers_Burglary,ClaimInvolvedCovers_NaturalCatastrophes,ClaimInvolvedCovers_MedicalCare,ClaimInvolvedCovers_ReplacementVehicle,ClaimInvolvedCovers_Fire,ClaimInvolvedCovers_RiderClothes,Date_diff,LH_0-3,LH_12-15,LH_16-19,LH_20-23,LH_4-7,LH_8-11,CBP_NoConnection,CBP_SameAddress,CBP_SameBankAccount,CBP_SameEmail,CBP_SamePhone,CBP_SamePolice,PO_CivilServant,PO_Employee,PO_Executive,PO_Farmer,PO_HeadOfCompany,PO_Merchant,PO_Retired,PO_SelfEmployed,PO_Student,PO_Unemployed,PO_Worker,CC_AccidentOrCollision,CC_AccidentWithIdentifiedThirdParty,CC_AccidentWithUnidentifiedThirdParty,CC_CollisionWithAnimal,CC_CollisionWithPedestrian,CC_Fire,CC_Flood,CC_ForcesOfNature,CC_Hail,CC_LegalProtection,CC_LossOfControl,CC_MultiVehicleCrash,CC_Storm,CC_TheftAttempt,CC_TheftOfExteriorElements,CC_TotalTheft,CC_Vandalism,CC_WindscreenDamage,DI_Medium,DI_Negligible,DI_TotalLoss,FPVT_Car,FPVT_Caravan,FPVT_Motorcycle,FPVT_PrivateCar
9821,0,1,148.0,0.5,1,1006.61,36.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,161,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9822,0,2,102.0,0.5,1,761.75,34.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,113,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9823,0,1,207.0,0.5,1,1069.83,37.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,127,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9824,0,1,194.0,0.5,1,683.32,76.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,533,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9825,0,1,173.0,0.5,1,176.01,34.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,848,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9826,0,2,113.0,0.5,1,988.84,31.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,886,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9827,0,4,51.0,0.5,1,143.98,38.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1165,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9828,0,1,108.0,0.5,1,143.98,63.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,362,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9829,0,1,132.0,0.5,1,94.5,71.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,657,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9830,0,1,209.0,0.5,1,597.23,54.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,998,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9831,1,4,70.0,0.5,1,158.98,32.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,594,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9832,0,2,213.0,0.5,1,837.82,59.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9833,0,2,9.0,0.5,1,223.09,38.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,211,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9834,0,1,104.0,0.5,1,511.48,36.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,981,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9835,0,1,72.0,0.5,1,101.64,61.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,621,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9836,0,3,186.0,0.5,1,1418.04,48.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,778,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9837,0,2,197.0,0.5,1,960.25,53.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,735,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9838,0,2,63.0,0.25,0,1173.79,48.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9839,1,1,93.0,0.25,0,647.04,32.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,492,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9840,0,1,188.0,0.5,1,685.46,38.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9841,0,2,95.0,0.25,0,1308.25,29.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9842,0,3,224.0,0.5,1,0.0,36.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,68,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
9843,0,4,51.0,0.25,0,2629.73,33.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1307,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9844,1,1,186.0,0.0,0,0.0,25.0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9845,1,2,90.0,0.15,0,1348.26,51.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,545,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
9846,0,5,168.0,0.5,1,0.0,35.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,643,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
9847,0,2,171.0,0.5,1,79.96,22.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,165,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9848,0,3,75.0,0.25,1,0.0,32.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9849,0,1,96.0,0.5,1,986.48,44.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,912,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9850,0,1,90.0,0.5,1,815.84,53.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,884,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9851,0,2,47.0,0.5,1,768.59,42.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,601,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9852,0,2,223.0,0.25,0,1682.41,45.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9853,1,1,392.0,0.5,1,757.11,23.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9854,0,2,173.0,0.25,1,661.58,41.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,799,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9855,1,1,23.0,0.5,1,3300.0,56.0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,717,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
9856,0,2,44.0,0.5,1,831.94,49.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1083,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9857,0,1,2.0,0.25,1,0.0,76.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9858,0,2,90.0,0.5,1,368.78,34.0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,653,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9859,0,3,221.0,0.5,1,118.37,27.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,563,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9860,0,2,60.0,0.5,1,1960.69,54.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,355,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9861,1,2,186.0,0.25,0,916.69,33.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,245,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9862,0,1,101.0,0.5,1,821.21,57.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,385,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9863,0,1,198.0,0.5,1,1039.39,36.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9864,0,6,109.0,0.25,0,306.0,33.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9865,0,2,116.0,0.5,1,3884.8,49.0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,936,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
9866,0,1,165.0,0.25,0,2500.0,30.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1041,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9867,0,1,24.0,0.25,1,290.19,68.0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,749,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9868,0,4,108.0,0.25,0,3632.9,26.0,0,1.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,203,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9869,0,3,129.0,0.5,1,284.59,35.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,388,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9870,0,1,142.0,0.5,1,970.32,65.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1257,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9871,0,3,96.0,0.25,1,1564.92,57.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9872,0,3,33.0,0.25,1,851.9,22.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1173,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9873,0,4,114.0,0.25,1,0.0,32.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1014,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9874,0,3,145.0,0.5,1,496.07,29.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,958,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9875,0,1,186.0,0.5,1,0.0,46.0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,430,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
9876,0,4,176.0,0.5,1,520.73,30.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,884,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9877,0,1,144.0,0.5,1,744.56,61.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,476,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9878,0,1,107.0,0.5,1,94.5,49.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,682,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9879,0,2,70.0,0.5,1,297.3,77.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1152,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9880,1,1,145.0,0.5,1,1180.87,48.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9881,0,2,164.0,0.25,0,1814.45,34.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,862,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9882,0,7,68.0,0.5,1,601.79,38.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,845,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9883,0,1,28.0,0.5,1,816.05,58.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,697,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9884,0,3,124.0,0.25,1,201.62,53.0,0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,45,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9885,0,1,111.0,0.5,1,730.0,60.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,509,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9886,0,1,306.0,0.5,1,476.33,31.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,566,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9887,0,2,102.0,0.0,0,6041.0,22.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9888,0,4,53.0,0.5,1,175.69,35.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,934,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9889,0,2,62.0,0.25,0,575.0,52.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,424,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9890,0,4,156.0,0.5,1,10338.0,46.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9891,0,3,83.0,0.5,1,888.38,43.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,254,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
9892,1,1,185.0,0.25,0,1568.0,30.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,891,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9893,0,8,159.0,0.5,1,851.65,33.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1245,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9894,0,3,195.0,0.5,1,1070.58,42.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9895,0,2,165.0,0.25,0,1568.0,35.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1033,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9896,1,6,197.0,0.5,1,827.61,39.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,359,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9897,0,2,33.0,0.5,1,1930.84,66.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,850,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9898,1,1,136.0,0.5,1,769.76,34.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9899,0,1,201.0,0.5,1,731.3,35.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,538,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9900,0,5,42.0,0.5,1,72.0,55.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,935,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9901,0,1,45.0,0.5,1,3481.56,27.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9902,0,1,10.0,0.5,1,1257.9,52.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,304,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
9903,0,2,143.0,0.5,1,116.97,71.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
